event_id,timestamp,user_id,event_name,resource,source_ip,region,status,ground_truth
CLOUD-00264,2025-06-17T08:12:07,user_026,DescribeInstances,ec2:dev-instance,10.10.2.52,ap-south-1,Success,0
CLOUD-00050,2025-06-17T09:09:40,user_005,ListBucket,s3://project-documents,10.10.1.105,ap-south-1,Success,0
CLOUD-00701,2025-06-17T09:12:05,user_020,ListBucket,s3://project-documents,10.10.4.51,ap-south-1,Success,0
CLOUD-00957,2025-06-17T09:32:06,user_042,ListBucket,s3://project-documents,10.10.2.153,ap-south-1,Success,0
CLOUD-00017,2025-06-17T10:02:10,user_004,GetObject,s3://project-documents,10.10.4.172,ap-south-1,Success,0
CLOUD-00032,2025-06-17T10:26:08,user_004,GetObject,s3://project-documents,10.10.4.62,ap-south-1,Success,0
CLOUD-00714,2025-06-17T10:36:58,user_021,PutObject,s3://team-uploads,10.10.1.145,ap-south-1,Success,0
CLOUD-00077,2025-06-17T10:42:27,user_006,GetObject,s3://project-documents,10.10.2.94,ap-south-1,Success,0
CLOUD-00476,2025-06-17T11:38:09,user_034,PutObject,s3://team-uploads,10.10.2.138,ap-south-1,Success,0
CLOUD-00839,2025-06-17T11:45:24,user_009,GetObject,s3://project-documents,10.10.1.143,ap-south-1,Success,0
CLOUD-00573,2025-06-17T11:50:49,user_036,ConsoleLogin,aws:console,185.220.30.113,ap-south-1,Success,1
CLOUD-01136,2025-06-17T11:58:30,user_011,DescribeInstances,ec2:dev-instance,10.10.3.91,ap-south-1,Success,0
CLOUD-00889,2025-06-17T12:08:33,user_017,PutObject,s3://team-uploads,10.10.1.125,ap-south-1,Success,0
CLOUD-00923,2025-06-17T12:16:06,user_032,DescribeInstances,ec2:dev-instance,10.10.4.132,ap-south-1,Success,0
CLOUD-00596,2025-06-17T12:20:20,user_010,PutObject,s3://team-uploads,10.10.2.81,ap-south-1,Success,0
CLOUD-00562,2025-06-17T12:24:13,user_025,ConsoleLogin,aws:console,185.220.145.25,ap-south-1,Success,1
CLOUD-00849,2025-06-17T12:31:46,user_047,ListBucket,s3://project-documents,10.10.3.67,ap-south-1,Success,0
CLOUD-00606,2025-06-17T12:39:40,user_014,PutObject,s3://team-uploads,10.10.2.52,ap-south-1,Success,0
CLOUD-00517,2025-06-17T12:48:02,user_005,GetObject,s3://project-documents,10.10.1.98,ap-south-1,Success,0
CLOUD-00342,2025-06-17T13:02:04,user_037,CreateAccessKey,iam:access-key,10.10.1.158,ap-south-1,Success,1
CLOUD-00937,2025-06-17T13:26:16,user_014,ListBucket,s3://project-documents,10.10.2.172,ap-south-1,Success,0
CLOUD-00427,2025-06-17T15:46:20,user_022,DescribeInstances,ec2:dev-instance,10.10.2.17,ap-south-1,Success,0
CLOUD-00136,2025-06-17T15:53:30,user_018,GetObject,s3://project-documents,10.10.2.140,ap-south-1,Success,0
CLOUD-00571,2025-06-17T17:06:56,user_044,PutObject,s3://team-uploads,10.10.4.157,ap-south-1,Success,0
CLOUD-00132,2025-06-17T17:14:44,user_018,GetObject,s3://project-documents,10.10.2.128,ap-south-1,Success,0
CLOUD-01095,2025-06-17T17:15:42,user_009,DescribeInstances,ec2:dev-instance,10.10.1.32,ap-south-1,Success,0
CLOUD-00206,2025-06-17T17:18:36,user_030,CreateAccessKey,iam:access-key,10.10.2.189,ap-south-1,Success,1
CLOUD-00882,2025-06-17T17:50:48,user_011,CreateAccessKey,iam:access-key,10.10.3.26,ap-south-1,Success,1
CLOUD-00929,2025-06-17T17:53:17,user_001,ListBucket,s3://project-documents,10.10.1.115,ap-south-1,Success,0
CLOUD-00291,2025-06-17T18:05:21,user_038,CreateAccessKey,iam:access-key,10.10.2.13,ap-south-1,Success,1
CLOUD-00785,2025-06-17T18:13:53,user_040,ListBucket,s3://project-documents,10.10.4.84,ap-south-1,Success,0
CLOUD-00148,2025-06-17T18:20:48,user_049,GetObject,s3://project-documents,10.10.1.183,ap-south-1,Success,0
CLOUD-00506,2025-06-17T18:33:26,user_021,GetObject,s3://project-documents,10.10.1.46,ap-south-1,Success,0
CLOUD-00263,2025-06-17T18:56:09,user_036,DescribeInstances,ec2:dev-instance,10.10.4.144,ap-south-1,Success,0
CLOUD-00217,2025-06-18T00:26:03,user_034,GetObject,s3://customer-exports,185.220.214.188,ap-south-1,Success,1
CLOUD-00971,2025-06-18T00:29:11,user_047,GetObject,s3://customer-exports,185.220.72.192,ap-south-1,Success,1
CLOUD-00637,2025-06-18T00:31:42,user_047,ConsoleLogin,aws:console,10.10.3.158,ap-south-1,Success,1
CLOUD-00173,2025-06-18T08:19:41,user_025,GetObject,s3://project-documents,10.10.1.180,ap-south-1,Success,0
CLOUD-01123,2025-06-18T08:33:58,user_007,DescribeInstances,ec2:dev-instance,10.10.3.205,ap-south-1,Success,0
CLOUD-01138,2025-06-18T09:05:38,user_013,GetObject,s3://finance-backups,10.10.1.120,ap-south-1,Success,1
CLOUD-00363,2025-06-18T09:17:34,user_042,GetObject,s3://customer-exports,10.10.2.62,ap-south-1,Success,1
CLOUD-00045,2025-06-18T09:31:29,user_019,PutObject,s3://team-uploads,10.10.3.151,ap-south-1,Success,0
CLOUD-01107,2025-06-18T10:03:58,user_032,ConsoleLogin,aws:console,185.220.52.57,ap-south-1,Success,1
CLOUD-00406,2025-06-18T10:22:33,user_039,PutObject,s3://team-uploads,10.10.3.140,ap-south-1,Success,0
CLOUD-00628,2025-06-18T10:44:22,user_034,GetObject,s3://project-documents,10.10.2.52,ap-south-1,Success,0
CLOUD-01057,2025-06-18T10:55:17,user_046,PutObject,s3://team-uploads,10.10.2.30,ap-south-1,Success,0
CLOUD-00633,2025-06-18T11:04:46,user_001,ListBucket,s3://project-documents,10.10.1.41,ap-south-1,Success,0
CLOUD-00514,2025-06-18T11:10:02,user_011,PutObject,s3://team-uploads,10.10.3.78,ap-south-1,Success,0
CLOUD-00547,2025-06-18T11:40:52,user_044,ListBucket,s3://project-documents,10.10.4.20,ap-south-1,Success,0
CLOUD-00552,2025-06-18T12:07:55,user_032,PutObject,s3://team-uploads,10.10.4.156,ap-south-1,Success,0
CLOUD-00782,2025-06-18T12:12:39,user_024,DescribeInstances,ec2:dev-instance,10.10.4.99,ap-south-1,Success,0
CLOUD-00270,2025-06-18T12:29:27,user_014,DescribeInstances,ec2:dev-instance,10.10.2.33,ap-south-1,Success,0
CLOUD-01186,2025-06-18T13:12:10,user_021,DescribeInstances,ec2:dev-instance,10.10.1.70,ap-south-1,Success,0
CLOUD-01172,2025-06-18T13:44:22,user_037,GetObject,s3://project-documents,10.10.1.34,ap-south-1,Success,0
CLOUD-00534,2025-06-18T13:46:48,user_033,DescribeInstances,ec2:dev-instance,10.10.1.89,ap-south-1,Success,0
CLOUD-01247,2025-06-18T13:56:49,user_028,PutObject,s3://team-uploads,10.10.4.79,ap-south-1,Success,0
CLOUD-00798,2025-06-18T14:10:55,user_001,GetObject,s3://finance-backups,10.10.1.71,ap-south-1,Success,1
CLOUD-00272,2025-06-18T14:16:11,user_001,DescribeInstances,ec2:dev-instance,10.10.1.113,ap-south-1,Success,0
CLOUD-00164,2025-06-18T14:47:29,user_006,DescribeInstances,ec2:dev-instance,10.10.2.65,ap-south-1,Success,0
CLOUD-00085,2025-06-18T14:48:30,user_040,PutObject,s3://team-uploads,10.10.4.94,ap-south-1,Success,0
CLOUD-00408,2025-06-18T15:06:30,user_033,DescribeInstances,ec2:dev-instance,10.10.1.193,ap-south-1,Success,0
CLOUD-01202,2025-06-18T16:13:13,user_049,PutObject,s3://team-uploads,10.10.1.91,ap-south-1,Success,0
CLOUD-00067,2025-06-18T16:17:49,user_041,CreateAccessKey,iam:access-key,10.10.1.162,ap-south-1,Success,1
CLOUD-01119,2025-06-18T16:45:52,user_040,DescribeInstances,ec2:dev-instance,10.10.4.30,ap-south-1,Success,0
CLOUD-00721,2025-06-18T17:01:30,user_044,GetObject,s3://project-documents,10.10.4.26,ap-south-1,Success,0
CLOUD-00035,2025-06-18T17:01:49,user_046,DescribeInstances,ec2:dev-instance,10.10.2.117,ap-south-1,Success,0
CLOUD-00879,2025-06-18T17:02:46,user_020,GetObject,s3://project-documents,10.10.4.202,ap-south-1,Success,0
CLOUD-00601,2025-06-18T17:19:27,user_041,ListBucket,s3://project-documents,10.10.1.128,ap-south-1,Success,0
CLOUD-00773,2025-06-18T17:30:27,user_002,PutObject,s3://team-uploads,10.10.2.89,ap-south-1,Success,0
CLOUD-01113,2025-06-18T17:43:34,user_003,PutObject,s3://team-uploads,10.10.3.74,ap-south-1,Success,0
CLOUD-01020,2025-06-18T17:56:36,user_012,GetObject,s3://project-documents,10.10.4.121,ap-south-1,Success,0
CLOUD-00222,2025-06-18T18:02:47,user_041,GetObject,s3://project-documents,10.10.1.34,ap-south-1,Success,0
CLOUD-01157,2025-06-18T18:26:36,user_008,PutObject,s3://team-uploads,10.10.4.190,ap-south-1,Success,0
CLOUD-00237,2025-06-18T18:32:21,user_029,PutObject,s3://team-uploads,10.10.1.192,ap-south-1,Success,0
CLOUD-00356,2025-06-18T18:55:47,user_034,PutObject,s3://team-uploads,10.10.2.132,ap-south-1,Success,0
CLOUD-00279,2025-06-18T18:58:42,user_020,DescribeInstances,ec2:dev-instance,10.10.4.148,ap-south-1,Success,0
CLOUD-00193,2025-06-18T22:19:33,user_007,GetObject,s3://customer-exports,185.220.125.123,ap-south-1,Success,1
CLOUD-01232,2025-06-19T03:44:27,user_015,ConsoleLogin,aws:console,10.10.3.59,ap-south-1,Success,1
CLOUD-00589,2025-06-19T03:56:40,user_008,GetObject,s3://customer-exports,185.220.128.88,ap-south-1,Success,1
CLOUD-01045,2025-06-19T04:38:39,user_027,GetObject,s3://customer-exports,185.220.77.3,ap-south-1,Success,1
CLOUD-00904,2025-06-19T08:38:38,user_036,PutObject,s3://team-uploads,10.10.4.120,ap-south-1,Success,0
CLOUD-00642,2025-06-19T08:41:42,user_040,PutObject,s3://team-uploads,10.10.4.70,ap-south-1,Success,0
CLOUD-00498,2025-06-19T08:41:51,user_024,ListBucket,s3://project-documents,10.10.4.170,ap-south-1,Success,0
CLOUD-00439,2025-06-19T09:03:21,user_036,PutObject,s3://team-uploads,10.10.4.58,ap-south-1,Success,0
CLOUD-00044,2025-06-19T09:04:01,user_002,GetObject,s3://project-documents,10.10.2.158,ap-south-1,Success,0
CLOUD-00297,2025-06-19T09:06:41,user_049,DescribeInstances,ec2:dev-instance,10.10.1.116,ap-south-1,Success,0
CLOUD-00388,2025-06-19T09:29:32,user_035,DescribeInstances,ec2:dev-instance,10.10.3.92,ap-south-1,Success,0
CLOUD-00975,2025-06-19T09:31:46,user_008,GetObject,s3://project-documents,10.10.4.55,ap-south-1,Success,0
CLOUD-01034,2025-06-19T09:35:06,user_050,GetObject,s3://project-documents,10.10.2.200,ap-south-1,Success,0
CLOUD-00405,2025-06-19T09:43:28,user_027,DescribeInstances,ec2:dev-instance,10.10.3.87,ap-south-1,Success,0
CLOUD-00643,2025-06-19T09:55:14,user_045,PutObject,s3://team-uploads,10.10.1.141,ap-south-1,Success,0
CLOUD-00269,2025-06-19T10:03:25,user_049,GetObject,s3://project-documents,10.10.1.131,ap-south-1,Success,0
CLOUD-00640,2025-06-19T10:14:54,user_037,PutObject,s3://team-uploads,10.10.1.19,ap-south-1,Success,0
CLOUD-00828,2025-06-19T10:19:10,user_043,PutObject,s3://team-uploads,10.10.3.126,ap-south-1,Success,0
CLOUD-01188,2025-06-19T11:04:41,user_024,ListBucket,s3://project-documents,10.10.4.127,ap-south-1,Success,0
CLOUD-00738,2025-06-19T11:08:34,user_006,PutObject,s3://team-uploads,10.10.2.27,ap-south-1,Success,0
CLOUD-00093,2025-06-19T11:30:27,user_032,PutObject,s3://team-uploads,10.10.4.90,ap-south-1,Success,0
CLOUD-00878,2025-06-19T11:56:34,user_022,DescribeInstances,ec2:dev-instance,10.10.2.30,ap-south-1,Success,0
CLOUD-00347,2025-06-19T12:40:11,user_028,ListBucket,s3://project-documents,10.10.4.184,ap-south-1,Success,0
CLOUD-00901,2025-06-19T13:02:52,user_036,GetObject,s3://project-documents,10.10.4.65,ap-south-1,Success,0
CLOUD-01054,2025-06-19T13:04:02,user_019,GetObject,s3://project-documents,10.10.3.112,ap-south-1,Success,0
CLOUD-00997,2025-06-19T13:09:55,user_050,GetObject,s3://finance-backups,10.10.2.10,ap-south-1,Success,1
CLOUD-00235,2025-06-19T13:44:51,user_004,PutObject,s3://team-uploads,10.10.4.99,ap-south-1,Success,0
CLOUD-00321,2025-06-19T13:57:00,user_016,GetObject,s3://project-documents,10.10.4.173,ap-south-1,Success,0
CLOUD-00749,2025-06-19T14:08:30,user_019,ConsoleLogin,aws:console,185.220.236.154,ap-south-1,Success,1
CLOUD-00752,2025-06-19T14:13:05,user_039,PutObject,s3://team-uploads,10.10.3.117,ap-south-1,Success,0
CLOUD-00770,2025-06-19T14:21:21,user_042,DescribeInstances,ec2:dev-instance,10.10.2.201,ap-south-1,Success,0
CLOUD-00578,2025-06-19T14:33:15,user_011,GetObject,s3://project-documents,10.10.3.113,ap-south-1,Success,0
CLOUD-01023,2025-06-19T15:11:54,user_014,DescribeInstances,ec2:dev-instance,10.10.2.51,ap-south-1,Success,0
CLOUD-01072,2025-06-19T15:49:43,user_043,GetObject,s3://project-documents,10.10.3.157,ap-south-1,Success,0
CLOUD-00310,2025-06-19T16:33:40,user_020,PutObject,s3://team-uploads,10.10.4.96,ap-south-1,Success,0
CLOUD-00624,2025-06-19T16:40:22,user_029,PutObject,s3://team-uploads,10.10.1.211,ap-south-1,Success,0
CLOUD-00480,2025-06-19T16:48:58,user_026,DescribeInstances,ec2:dev-instance,10.10.2.36,ap-south-1,Success,0
CLOUD-00916,2025-06-19T17:05:15,user_007,ListBucket,s3://project-documents,10.10.3.162,ap-south-1,Success,0
CLOUD-00815,2025-06-19T17:10:39,user_030,DescribeInstances,ec2:dev-instance,10.10.2.101,ap-south-1,Success,0
CLOUD-00453,2025-06-19T17:36:54,user_005,DescribeInstances,ec2:dev-instance,10.10.1.192,ap-south-1,Success,0
CLOUD-00103,2025-06-19T17:41:19,user_006,GetObject,s3://project-documents,10.10.2.181,ap-south-1,Success,0
CLOUD-00246,2025-06-19T18:31:36,user_024,GetObject,s3://project-documents,10.10.4.150,ap-south-1,Success,0
CLOUD-00047,2025-06-19T18:33:26,user_032,DescribeInstances,ec2:dev-instance,10.10.4.61,ap-south-1,Success,0
CLOUD-00412,2025-06-19T18:36:49,user_015,ConsoleLogin,aws:console,185.220.118.66,ap-south-1,Success,1
CLOUD-00864,2025-06-19T18:53:18,user_027,ListBucket,s3://project-documents,10.10.3.214,ap-south-1,Success,0
CLOUD-00095,2025-06-19T18:53:24,user_040,GetObject,s3://project-documents,10.10.4.185,ap-south-1,Success,0
CLOUD-00942,2025-06-19T22:52:35,user_031,ConsoleLogin,aws:console,10.10.3.112,ap-south-1,Success,1
CLOUD-00065,2025-06-20T01:43:19,user_048,ConsoleLogin,aws:console,10.10.4.213,ap-south-1,Success,1
CLOUD-00994,2025-06-20T01:47:59,user_015,GetObject,s3://customer-exports,185.220.21.119,ap-south-1,Success,1
CLOUD-00812,2025-06-20T02:39:13,user_036,ConsoleLogin,aws:console,10.10.4.88,ap-south-1,Success,1
CLOUD-01151,2025-06-20T02:54:57,user_033,GetObject,s3://customer-exports,185.220.222.86,ap-south-1,Success,1
CLOUD-00219,2025-06-20T02:59:17,user_040,GetObject,s3://customer-exports,185.220.131.92,ap-south-1,Success,1
CLOUD-00123,2025-06-20T04:21:45,user_025,GetObject,s3://customer-exports,185.220.65.105,ap-south-1,Success,1
CLOUD-00137,2025-06-20T08:32:59,user_030,GetObject,s3://project-documents,10.10.2.175,ap-south-1,Success,0
CLOUD-00852,2025-06-20T08:42:47,user_029,ListBucket,s3://project-documents,10.10.1.161,ap-south-1,Success,0
CLOUD-00662,2025-06-20T09:21:20,user_050,GetObject,s3://project-documents,10.10.2.157,ap-south-1,Success,0
CLOUD-01179,2025-06-20T09:49:54,user_019,DescribeInstances,ec2:dev-instance,10.10.3.52,ap-south-1,Success,0
CLOUD-00165,2025-06-20T09:56:17,user_027,ListBucket,s3://project-documents,10.10.3.182,ap-south-1,Success,0
CLOUD-01070,2025-06-20T10:17:40,user_022,ListBucket,s3://project-documents,10.10.2.51,ap-south-1,Success,0
CLOUD-00572,2025-06-20T10:18:57,user_033,PutObject,s3://team-uploads,10.10.1.67,ap-south-1,Success,0
CLOUD-00031,2025-06-20T10:27:43,user_023,ListBucket,s3://project-documents,10.10.3.28,ap-south-1,Success,0
CLOUD-00228,2025-06-20T10:51:50,user_012,GetObject,s3://finance-backups,10.10.4.136,ap-south-1,Success,1
CLOUD-00751,2025-06-20T10:56:58,user_018,ListBucket,s3://project-documents,10.10.2.33,ap-south-1,Success,0
CLOUD-00379,2025-06-20T11:31:55,user_033,ListBucket,s3://project-documents,10.10.1.138,ap-south-1,Success,0
CLOUD-01236,2025-06-20T11:36:22,user_013,GetObject,s3://project-documents,10.10.1.189,ap-south-1,Success,0
CLOUD-00377,2025-06-20T11:58:57,user_007,PutObject,s3://team-uploads,10.10.3.217,ap-south-1,Success,0
CLOUD-00322,2025-06-20T12:35:54,user_046,PutObject,s3://team-uploads,10.10.2.121,ap-south-1,Success,0
CLOUD-00632,2025-06-20T12:38:21,user_029,GetObject,s3://project-documents,10.10.1.11,ap-south-1,Success,0
CLOUD-00215,2025-06-20T13:00:15,user_029,GetObject,s3://project-documents,10.10.1.22,ap-south-1,Success,0
CLOUD-00510,2025-06-20T13:02:24,user_018,GetObject,s3://project-documents,10.10.2.184,ap-south-1,Success,0
CLOUD-00254,2025-06-20T13:04:45,user_010,DescribeInstances,ec2:dev-instance,10.10.2.55,ap-south-1,Success,0
CLOUD-00868,2025-06-20T13:04:48,user_010,PutObject,s3://team-uploads,10.10.2.57,ap-south-1,Success,0
CLOUD-00821,2025-06-20T13:30:29,user_013,GetObject,s3://project-documents,10.10.1.166,ap-south-1,Success,0
CLOUD-00754,2025-06-20T13:31:39,user_027,ListBucket,s3://project-documents,10.10.3.97,ap-south-1,Success,0
CLOUD-00808,2025-06-20T13:56:52,user_021,ListBucket,s3://project-documents,10.10.1.43,ap-south-1,Success,0
CLOUD-01080,2025-06-20T14:00:00,user_001,GetObject,s3://customer-exports,10.10.1.38,ap-south-1,Success,1
CLOUD-00384,2025-06-20T14:00:00,user_005,GetObject,s3://customer-exports,10.10.1.158,ap-south-1,Success,1
CLOUD-00432,2025-06-20T14:00:00,user_003,GetObject,s3://customer-exports,10.10.3.183,ap-south-1,Success,1
CLOUD-00876,2025-06-20T14:00:00,user_002,GetObject,s3://customer-exports,10.10.2.30,ap-south-1,Success,1
CLOUD-00888,2025-06-20T14:00:00,user_004,GetObject,s3://customer-exports,10.10.4.142,ap-south-1,Success,1
CLOUD-00576,2025-06-20T14:00:00,user_002,GetObject,s3://customer-exports,10.10.2.199,ap-south-1,Success,1
CLOUD-00700,2025-06-20T14:01:00,user_001,GetObject,s3://customer-exports,10.10.1.157,ap-south-1,Success,1
CLOUD-00460,2025-06-20T14:01:00,user_001,GetObject,s3://customer-exports,10.10.1.174,ap-south-1,Success,1
CLOUD-00532,2025-06-20T14:01:00,user_003,GetObject,s3://customer-exports,10.10.3.21,ap-south-1,Success,1
CLOUD-00608,2025-06-20T14:02:00,user_004,GetObject,s3://customer-exports,10.10.4.95,ap-south-1,Success,1
CLOUD-00692,2025-06-20T14:02:00,user_003,GetObject,s3://customer-exports,10.10.3.104,ap-south-1,Success,1
CLOUD-00284,2025-06-20T14:02:00,user_005,GetObject,s3://customer-exports,10.10.1.198,ap-south-1,Success,1
CLOUD-00656,2025-06-20T14:02:00,user_002,GetObject,s3://customer-exports,10.10.2.197,ap-south-1,Success,1
CLOUD-01184,2025-06-20T14:02:00,user_005,GetObject,s3://customer-exports,10.10.1.83,ap-south-1,Success,1
CLOUD-00836,2025-06-20T14:02:00,user_002,GetObject,s3://customer-exports,10.10.2.160,ap-south-1,Success,1
CLOUD-00092,2025-06-20T14:02:00,user_003,GetObject,s3://customer-exports,10.10.3.80,ap-south-1,Success,1
CLOUD-00968,2025-06-20T14:02:00,user_004,GetObject,s3://customer-exports,10.10.4.40,ap-south-1,Success,1
CLOUD-00381,2025-06-20T14:19:05,user_016,GetObject,s3://project-documents,10.10.4.26,ap-south-1,Success,0
CLOUD-01161,2025-06-20T14:24:01,user_002,ListBucket,s3://project-documents,10.10.2.57,ap-south-1,Success,0
CLOUD-01062,2025-06-20T14:49:09,user_018,ConsoleLogin,aws:console,185.220.169.85,ap-south-1,Success,1
CLOUD-00447,2025-06-20T15:11:38,user_033,CreateAccessKey,iam:access-key,10.10.1.158,ap-south-1,Success,1
CLOUD-01139,2025-06-20T15:44:05,user_012,GetObject,s3://project-documents,10.10.4.188,ap-south-1,Success,0
CLOUD-01163,2025-06-20T15:55:41,user_021,GetObject,s3://project-documents,10.10.1.85,ap-south-1,Success,0
CLOUD-00508,2025-06-20T16:14:38,user_001,GetObject,s3://project-documents,10.10.1.83,ap-south-1,Success,0
CLOUD-01233,2025-06-20T16:29:02,user_036,GetObject,s3://project-documents,10.10.4.129,ap-south-1,Success,0
CLOUD-00569,2025-06-20T16:35:38,user_019,DescribeInstances,ec2:dev-instance,10.10.3.82,ap-south-1,Success,0
CLOUD-00289,2025-06-20T16:39:35,user_018,ConsoleLogin,aws:console,185.220.47.93,ap-south-1,Success,1
CLOUD-00461,2025-06-20T17:30:54,user_012,DescribeInstances,ec2:dev-instance,10.10.4.86,ap-south-1,Success,0
CLOUD-00894,2025-06-20T17:46:39,user_017,PutObject,s3://team-uploads,10.10.1.173,ap-south-1,Success,0
CLOUD-00276,2025-06-20T17:55:05,user_035,GetObject,s3://project-documents,10.10.3.57,ap-south-1,Success,0
CLOUD-00429,2025-06-20T18:14:34,user_040,PutObject,s3://team-uploads,10.10.4.153,ap-south-1,Success,0
CLOUD-01198,2025-06-20T18:53:46,user_017,ListBucket,s3://project-documents,10.10.1.171,ap-south-1,Success,0
CLOUD-00963,2025-06-20T23:20:04,user_037,GetObject,s3://customer-exports,185.220.10.156,ap-south-1,Success,1
CLOUD-00919,2025-06-21T02:28:06,user_019,GetObject,s3://customer-exports,185.220.138.166,ap-south-1,Success,1
CLOUD-01223,2025-06-21T04:37:41,user_038,GetObject,s3://customer-exports,185.220.225.122,ap-south-1,Success,1
CLOUD-00918,2025-06-21T08:59:46,user_010,GetObject,s3://project-documents,10.10.2.94,ap-south-1,Success,0
CLOUD-00421,2025-06-21T09:22:42,user_018,GetObject,s3://project-documents,10.10.2.198,ap-south-1,Success,0
CLOUD-00004,2025-06-21T09:23:42,user_038,PutObject,s3://team-uploads,10.10.2.197,ap-south-1,Success,0
CLOUD-00463,2025-06-21T09:25:40,user_005,GetObject,s3://project-documents,10.10.1.117,ap-south-1,Success,0
CLOUD-00575,2025-06-21T09:26:44,user_023,ListBucket,s3://project-documents,10.10.3.134,ap-south-1,Success,0
CLOUD-00614,2025-06-21T09:34:31,user_016,PutObject,s3://team-uploads,10.10.4.216,ap-south-1,Success,0
CLOUD-00825,2025-06-21T09:52:10,user_038,ListBucket,s3://project-documents,10.10.2.129,ap-south-1,Success,0
CLOUD-00713,2025-06-21T09:58:25,user_024,ListBucket,s3://project-documents,10.10.4.196,ap-south-1,Success,0
CLOUD-00478,2025-06-21T10:07:51,user_005,DescribeInstances,ec2:dev-instance,10.10.1.150,ap-south-1,Success,0
CLOUD-00129,2025-06-21T10:21:21,user_013,GetObject,s3://project-documents,10.10.1.41,ap-south-1,Success,0
CLOUD-01213,2025-06-21T10:36:16,user_050,PutObject,s3://team-uploads,10.10.2.173,ap-south-1,Success,0
CLOUD-00665,2025-06-21T10:37:53,user_014,PutObject,s3://team-uploads,10.10.2.180,ap-south-1,Success,0
CLOUD-00010,2025-06-21T10:45:35,user_014,PutObject,s3://team-uploads,10.10.2.146,ap-south-1,Success,0
CLOUD-00375,2025-06-21T11:02:42,user_022,ListBucket,s3://project-documents,10.10.2.148,ap-south-1,Success,0
CLOUD-01155,2025-06-21T13:00:15,user_050,ListBucket,s3://project-documents,10.10.2.186,ap-south-1,Success,0
CLOUD-00723,2025-06-21T13:25:45,user_009,ListBucket,s3://project-documents,10.10.1.12,ap-south-1,Success,0
CLOUD-00949,2025-06-21T13:40:25,user_037,GetObject,s3://project-documents,10.10.1.105,ap-south-1,Success,0
CLOUD-00175,2025-06-21T13:58:47,user_020,DescribeInstances,ec2:dev-instance,10.10.4.195,ap-south-1,Success,0
CLOUD-01005,2025-06-21T14:00:00,user_001,GetObject,s3://customer-exports,10.10.1.137,ap-south-1,Success,1
CLOUD-00693,2025-06-21T14:00:00,user_004,GetObject,s3://customer-exports,10.10.4.206,ap-south-1,Success,1
CLOUD-00765,2025-06-21T14:00:00,user_001,GetObject,s3://customer-exports,10.10.1.28,ap-south-1,Success,1
CLOUD-01125,2025-06-21T14:00:00,user_001,GetObject,s3://customer-exports,10.10.1.124,ap-south-1,Success,1
CLOUD-00225,2025-06-21T14:00:00,user_001,GetObject,s3://customer-exports,10.10.1.34,ap-south-1,Success,1
CLOUD-01065,2025-06-21T14:00:00,user_001,GetObject,s3://customer-exports,10.10.1.36,ap-south-1,Success,1
CLOUD-01029,2025-06-21T14:00:00,user_005,GetObject,s3://customer-exports,10.10.1.41,ap-south-1,Success,1
CLOUD-01141,2025-06-21T14:01:00,user_002,GetObject,s3://customer-exports,10.10.2.92,ap-south-1,Success,1
CLOUD-01033,2025-06-21T14:01:00,user_004,GetObject,s3://customer-exports,10.10.4.140,ap-south-1,Success,1
CLOUD-00113,2025-06-21T14:02:00,user_004,GetObject,s3://customer-exports,10.10.4.81,ap-south-1,Success,1
CLOUD-00081,2025-06-21T15:03:54,user_010,PutObject,s3://team-uploads,10.10.2.125,ap-south-1,Success,0
CLOUD-00718,2025-06-21T15:04:35,user_020,PutObject,s3://team-uploads,10.10.4.81,ap-south-1,Success,0
CLOUD-01009,2025-06-21T15:27:39,user_037,ListBucket,s3://project-documents,10.10.1.76,ap-south-1,Success,0
CLOUD-00941,2025-06-21T17:07:08,user_042,DescribeInstances,ec2:dev-instance,10.10.2.200,ap-south-1,Success,0
CLOUD-00695,2025-06-21T17:13:28,user_027,ListBucket,s3://project-documents,10.10.3.128,ap-south-1,Success,0
CLOUD-00781,2025-06-21T17:50:30,user_050,GetObject,s3://project-documents,10.10.2.46,ap-south-1,Success,0
CLOUD-00308,2025-06-21T17:56:19,user_042,GetObject,s3://project-documents,10.10.2.65,ap-south-1,Success,0
CLOUD-00115,2025-06-21T17:56:54,user_005,DescribeInstances,ec2:dev-instance,10.10.1.157,ap-south-1,Success,0
CLOUD-00535,2025-06-21T18:06:32,user_048,DescribeInstances,ec2:dev-instance,10.10.4.146,ap-south-1,Success,0
CLOUD-00931,2025-06-21T18:26:05,user_010,CreateAccessKey,iam:access-key,10.10.2.196,ap-south-1,Success,1
CLOUD-00790,2025-06-21T22:30:45,user_017,GetObject,s3://customer-exports,185.220.64.149,ap-south-1,Success,1
CLOUD-00796,2025-06-21T23:56:56,user_011,GetObject,s3://customer-exports,185.220.25.199,ap-south-1,Success,1
CLOUD-00497,2025-06-22T00:15:36,user_018,GetObject,s3://customer-exports,185.220.220.78,ap-south-1,Success,1
CLOUD-00840,2025-06-22T00:38:54,user_005,GetObject,s3://customer-exports,185.220.129.203,ap-south-1,Success,1
CLOUD-00398,2025-06-22T03:01:56,user_011,ConsoleLogin,aws:console,10.10.3.75,ap-south-1,Success,1
CLOUD-00084,2025-06-22T04:55:41,user_011,GetObject,s3://customer-exports,185.220.33.108,ap-south-1,Success,1
