event_id,timestamp,user_id,application,application_category,requests,data_uploaded_mb,device,location,approved,ground_truth
SAAS-00845,2025-06-16T13:39:06,user_003,Google Workspace,Productivity,91,3.57,Managed macOS Laptop,Pune,True,0
SAAS-01083,2025-06-16T13:46:27,user_002,Zoom,Communication,68,8.39,Managed Windows Laptop,Hyderabad,True,0
SAAS-01192,2025-06-16T13:47:33,user_043,Slack,Collaboration,30,4.36,Managed macOS Laptop,Pune,True,0
SAAS-00872,2025-06-16T13:48:52,user_031,Microsoft 365,Productivity,75,7.29,Managed macOS Laptop,Pune,True,0
SAAS-01150,2025-06-16T14:11:13,user_035,Zoom,Communication,83,7.89,Managed macOS Laptop,Pune,True,0
SAAS-00134,2025-06-16T14:29:28,user_042,ChatGPT,AI Assistant,66,16.89,Managed Windows Laptop,Hyderabad,False,1
SAAS-00261,2025-06-16T14:36:38,user_013,WeTransfer,File Transfer,68,6.04,Managed macOS Laptop,Bengaluru,False,1
SAAS-00028,2025-06-16T14:42:46,user_015,OneDrive,Storage,15,7.67,Managed macOS Laptop,Pune,True,0
SAAS-00989,2025-06-16T15:08:20,user_040,GitHub,Development,58,18.28,Managed Windows Laptop,Chennai,True,0
SAAS-00250,2025-06-16T15:19:05,user_049,GitHub,Development,83,1.49,Managed macOS Laptop,Bengaluru,True,0
SAAS-00031,2025-06-16T15:29:26,user_023,GitHub,Development,41,3.69,Managed macOS Laptop,Pune,True,0
SAAS-01187,2025-06-16T15:32:43,user_022,Microsoft 365,Productivity,31,3.12,Managed Windows Laptop,Hyderabad,True,0
SAAS-00481,2025-06-16T15:49:09,user_027,Salesforce,CRM,546,16.43,Managed macOS Laptop,Pune,True,1
SAAS-00367,2025-06-16T16:18:55,user_029,OneDrive,Storage,41,9.67,Managed macOS Laptop,Bengaluru,True,0
SAAS-00110,2025-06-16T16:33:38,user_001,Zoom,Communication,91,3.35,Managed macOS Laptop,Bengaluru,True,0
SAAS-00622,2025-06-16T16:34:26,user_034,Dropbox,Storage,43,4.45,Managed Windows Laptop,Hyderabad,False,1
SAAS-00571,2025-06-16T17:14:38,user_033,Slack,Collaboration,711,1.87,Managed macOS Laptop,Bengaluru,True,1
SAAS-00424,2025-06-16T18:30:37,user_047,Zoom,Communication,50,15.57,Managed macOS Laptop,Pune,True,0
SAAS-01077,2025-06-16T18:38:01,user_006,OneDrive,Storage,51,10.1,Managed Windows Laptop,Hyderabad,True,0
SAAS-01151,2025-06-16T18:53:12,user_040,Jira,Project Management,52,606.44,Managed Windows Laptop,Chennai,True,1
SAAS-00425,2025-06-16T22:13:18,user_004,OneDrive,Storage,78,13.34,Managed Windows Laptop,Chennai,True,1
SAAS-00314,2025-06-16T23:27:01,user_027,GitHub,Development,39,8.08,Managed macOS Laptop,Pune,True,1
SAAS-00759,2025-06-17T04:11:57,user_029,Salesforce,CRM,67,6.64,Managed macOS Laptop,Bengaluru,True,1
SAAS-00689,2025-06-17T04:43:11,user_005,Google Workspace,Productivity,65,6.49,Managed macOS Laptop,Bengaluru,True,1
SAAS-00323,2025-06-17T08:10:35,user_007,Jira,Project Management,66,3.95,Managed macOS Laptop,Pune,True,0
SAAS-00551,2025-06-17T08:29:53,user_035,Jira,Project Management,21,3.93,Managed macOS Laptop,Pune,True,0
SAAS-00577,2025-06-17T09:13:18,user_049,Microsoft 365,Productivity,68,4.06,Managed macOS Laptop,Bengaluru,True,0
SAAS-00553,2025-06-17T09:23:28,user_050,Jira,Project Management,298,5.15,Managed Windows Laptop,Hyderabad,True,1
SAAS-00711,2025-06-17T09:29:59,user_002,Claude,AI Assistant,50,12.67,Managed Windows Laptop,Hyderabad,False,1
SAAS-00635,2025-06-17T09:55:35,user_045,Slack,Collaboration,76,9.66,Managed macOS Laptop,Bengaluru,True,0
SAAS-00941,2025-06-17T10:04:25,user_040,Microsoft 365,Productivity,64,1.86,Managed Windows Laptop,Chennai,True,0
SAAS-01108,2025-06-17T10:04:45,user_046,Zoom,Communication,38,4.79,Managed Windows Laptop,Hyderabad,True,0
SAAS-00568,2025-06-17T11:02:42,user_034,WeTransfer,File Transfer,70,5.66,Managed Windows Laptop,Hyderabad,False,1
SAAS-01041,2025-06-17T11:10:59,user_001,Slack,Collaboration,86,3.71,Managed macOS Laptop,Bengaluru,True,0
SAAS-00359,2025-06-17T11:21:48,user_036,Google Workspace,Productivity,46,2.9,Managed Windows Laptop,Chennai,True,0
SAAS-00445,2025-06-17T11:22:57,user_039,Microsoft 365,Productivity,81,7.86,Managed macOS Laptop,Pune,True,0
SAAS-00975,2025-06-17T11:24:26,user_007,ChatGPT,AI Assistant,57,16.3,Managed macOS Laptop,Pune,False,1
SAAS-00709,2025-06-17T11:25:39,user_033,Gemini,AI Assistant,43,9.27,Managed macOS Laptop,Bengaluru,False,1
SAAS-00693,2025-06-17T11:25:49,user_013,OneDrive,Storage,62,10.28,Managed macOS Laptop,Bengaluru,True,0
SAAS-00133,2025-06-17T11:39:56,user_045,Google Workspace,Productivity,49,1.9,Managed macOS Laptop,Bengaluru,True,0
SAAS-00639,2025-06-17T11:52:30,user_036,OneDrive,Storage,65,1.45,Managed Windows Laptop,Chennai,True,0
SAAS-00362,2025-06-17T11:59:39,user_035,GitHub,Development,91,11.19,Managed macOS Laptop,Pune,True,0
SAAS-00229,2025-06-17T12:29:49,user_014,Google Workspace,Productivity,55,15.28,Managed Windows Laptop,Hyderabad,True,0
SAAS-00099,2025-06-17T12:37:48,user_036,Slack,Collaboration,55,2.41,Managed Windows Laptop,Chennai,True,0
SAAS-01198,2025-06-17T13:01:23,user_012,Jira,Project Management,55,8.97,Managed Windows Laptop,Chennai,True,0
SAAS-00338,2025-06-17T13:06:34,user_018,Jira,Project Management,64,8.11,Managed Windows Laptop,Hyderabad,True,0
SAAS-00062,2025-06-17T13:07:39,user_049,GitHub,Development,66,19.56,Managed macOS Laptop,Bengaluru,True,0
SAAS-00737,2025-06-17T13:22:44,user_018,Notion,Productivity,35,10.58,Managed Windows Laptop,Hyderabad,False,1
SAAS-00405,2025-06-17T14:18:15,user_023,Microsoft 365,Productivity,38,10.45,Managed macOS Laptop,Pune,True,0
SAAS-00063,2025-06-17T14:21:40,user_017,Microsoft 365,Productivity,73,7.84,Managed macOS Laptop,Bengaluru,True,0
SAAS-00649,2025-06-17T14:48:04,user_031,Salesforce,CRM,51,476.62,Managed macOS Laptop,Pune,True,1
SAAS-00226,2025-06-17T14:53:37,user_022,Slack,Collaboration,40,8.25,Managed Windows Laptop,Hyderabad,True,0
SAAS-00928,2025-06-17T14:54:57,user_040,Slack,Collaboration,50,522.6,Managed Windows Laptop,Chennai,True,1
SAAS-00645,2025-06-17T14:59:56,user_032,Google Workspace,Productivity,68,4.45,Managed Windows Laptop,Chennai,True,0
SAAS-00428,2025-06-17T15:23:54,user_032,Zoom,Communication,33,8.38,Managed Windows Laptop,Chennai,True,0
SAAS-01047,2025-06-17T15:32:18,user_032,Google Workspace,Productivity,310,15.65,Managed Windows Laptop,Chennai,True,1
SAAS-00923,2025-06-17T15:48:32,user_020,Microsoft 365,Productivity,77,11.18,Managed Windows Laptop,Chennai,True,0
SAAS-00414,2025-06-17T16:13:43,user_019,Google Workspace,Productivity,56,8.11,Managed macOS Laptop,Pune,True,0
SAAS-00100,2025-06-17T16:20:07,user_027,Google Workspace,Productivity,75,7.39,Managed macOS Laptop,Pune,True,0
SAAS-00549,2025-06-17T16:53:07,user_040,Salesforce,CRM,39,3.08,Managed Windows Laptop,Chennai,True,0
SAAS-00206,2025-06-17T17:09:08,user_025,OneDrive,Storage,59,13.11,Managed macOS Laptop,Bengaluru,True,0
SAAS-00665,2025-06-17T18:36:13,user_048,Salesforce,CRM,92,7.91,Managed Windows Laptop,Chennai,True,0
SAAS-00257,2025-06-17T18:39:56,user_043,Microsoft 365,Productivity,47,7.97,Managed macOS Laptop,Pune,True,0
SAAS-00541,2025-06-17T18:54:36,user_050,Google Workspace,Productivity,677,11.08,Managed Windows Laptop,Hyderabad,True,1
SAAS-00059,2025-06-18T00:49:41,user_047,GitHub,Development,33,17.3,Managed macOS Laptop,Pune,True,1
SAAS-00907,2025-06-18T08:12:54,user_001,Zoom,Communication,48,13.58,Managed macOS Laptop,Bengaluru,True,0
SAAS-00675,2025-06-18T08:33:33,user_043,Jira,Project Management,446,5.48,Managed macOS Laptop,Pune,True,1
SAAS-00347,2025-06-18T08:36:46,user_037,Microsoft 365,Productivity,68,29.21,Managed macOS Laptop,Bengaluru,True,0
SAAS-00381,2025-06-18T08:37:08,user_002,GitHub,Development,36,14.52,Managed Windows Laptop,Hyderabad,True,0
SAAS-00358,2025-06-18T08:44:04,user_042,Zoom,Communication,77,3.69,Managed Windows Laptop,Hyderabad,True,0
SAAS-00471,2025-06-18T08:57:53,user_015,Microsoft 365,Productivity,32,9.85,Managed macOS Laptop,Pune,True,0
SAAS-00701,2025-06-18T08:59:35,user_031,Slack,Collaboration,35,8.79,Managed macOS Laptop,Pune,True,0
SAAS-00732,2025-06-18T09:27:37,user_032,Salesforce,CRM,49,6.18,Managed Windows Laptop,Chennai,True,0
SAAS-00734,2025-06-18T09:28:11,user_011,Gemini,AI Assistant,50,17.88,Managed macOS Laptop,Pune,False,1
SAAS-00795,2025-06-18T09:37:34,user_045,Salesforce,CRM,54,15.33,Managed macOS Laptop,Bengaluru,True,0
SAAS-01092,2025-06-18T09:44:03,user_021,GitHub,Development,54,7.03,Managed macOS Laptop,Bengaluru,True,0
SAAS-00446,2025-06-18T09:47:32,user_012,Salesforce,CRM,54,11.58,Managed Windows Laptop,Chennai,True,0
SAAS-00153,2025-06-18T10:19:23,user_029,Zoom,Communication,47,7.98,Managed macOS Laptop,Bengaluru,True,0
SAAS-00933,2025-06-18T10:33:30,user_019,DeepSeek,AI Assistant,45,17.22,Managed macOS Laptop,Pune,False,1
SAAS-00098,2025-06-18T10:51:46,user_042,Claude,AI Assistant,87,33.82,Managed Windows Laptop,Hyderabad,False,1
SAAS-00931,2025-06-18T11:03:34,user_020,Salesforce,CRM,54,15.27,Managed Windows Laptop,Chennai,True,0
SAAS-00977,2025-06-18T11:23:31,user_040,Google Workspace,Productivity,33,3.12,Managed Windows Laptop,Chennai,True,0
SAAS-00521,2025-06-18T11:31:51,user_034,Salesforce,CRM,53,6.96,Managed Windows Laptop,Hyderabad,True,0
SAAS-00825,2025-06-18T12:08:32,user_031,Microsoft 365,Productivity,69,2.02,Managed macOS Laptop,Pune,True,0
SAAS-00867,2025-06-18T12:14:12,user_046,Dropbox,Storage,43,4.54,Managed Windows Laptop,Hyderabad,False,1
SAAS-00220,2025-06-18T12:45:35,user_038,WeTransfer,File Transfer,35,8.82,Managed Windows Laptop,Hyderabad,False,1
SAAS-00981,2025-06-18T13:17:20,user_002,Slack,Collaboration,29,6.43,Managed Windows Laptop,Hyderabad,True,0
SAAS-00413,2025-06-18T13:17:35,user_040,Google Workspace,Productivity,54,0.75,Managed Windows Laptop,Chennai,True,0
SAAS-01006,2025-06-18T13:30:30,user_049,Salesforce,CRM,76,215.18,Managed macOS Laptop,Bengaluru,True,1
SAAS-00319,2025-06-18T14:25:07,user_050,GitHub,Development,64,452.97,Managed Windows Laptop,Hyderabad,True,1
SAAS-00266,2025-06-18T14:40:06,user_002,GitHub,Development,61,13.59,Managed Windows Laptop,Hyderabad,True,0
SAAS-00698,2025-06-18T14:51:18,user_009,GitHub,Development,562,2.93,Managed macOS Laptop,Bengaluru,True,1
SAAS-00465,2025-06-18T14:56:15,user_009,GitHub,Development,71,6.93,Managed macOS Laptop,Bengaluru,True,0
SAAS-00318,2025-06-18T15:36:32,user_048,Salesforce,CRM,38,14.21,Managed Windows Laptop,Chennai,True,0
SAAS-00580,2025-06-18T15:51:28,user_032,Slack,Collaboration,54,1.58,Managed Windows Laptop,Chennai,True,0
SAAS-00479,2025-06-18T16:18:02,user_034,OneDrive,Storage,53,9.9,Managed Windows Laptop,Hyderabad,True,0
SAAS-00469,2025-06-18T16:24:33,user_017,Zoom,Communication,71,4.16,Managed macOS Laptop,Bengaluru,True,0
SAAS-00921,2025-06-18T16:24:50,user_020,ChatGPT,AI Assistant,55,17.55,Managed Windows Laptop,Chennai,False,1
SAAS-00657,2025-06-18T16:26:25,user_022,Slack,Collaboration,37,5.0,Managed Windows Laptop,Hyderabad,True,0
SAAS-00552,2025-06-18T16:42:14,user_035,Zoom,Communication,48,9.18,Managed macOS Laptop,Pune,True,0
SAAS-00904,2025-06-18T17:06:13,user_004,Microsoft 365,Productivity,65,8.42,Managed Windows Laptop,Chennai,True,0
SAAS-01021,2025-06-18T17:14:03,user_025,Slack,Collaboration,66,8.42,Managed macOS Laptop,Bengaluru,True,0
SAAS-00303,2025-06-18T17:21:32,user_037,Salesforce,CRM,50,30.57,Managed macOS Laptop,Bengaluru,True,0
SAAS-00171,2025-06-18T18:36:28,user_049,Microsoft 365,Productivity,73,5.86,Managed macOS Laptop,Bengaluru,True,0
SAAS-00864,2025-06-18T18:57:25,user_015,OneDrive,Storage,658,5.24,Managed macOS Laptop,Pune,True,1
SAAS-00652,2025-06-19T04:19:13,user_011,OneDrive,Storage,33,8.5,Managed macOS Laptop,Pune,True,1
SAAS-00735,2025-06-19T08:16:51,user_013,Zoom,Communication,62,15.91,Managed macOS Laptop,Bengaluru,True,0
SAAS-00985,2025-06-19T08:17:57,user_039,Zoom,Communication,90,12.43,Managed macOS Laptop,Pune,True,0
SAAS-01107,2025-06-19T08:32:27,user_011,Zoom,Communication,11,652.24,Managed macOS Laptop,Pune,True,1
SAAS-00727,2025-06-19T08:36:56,user_019,Jira,Project Management,80,10.58,Managed macOS Laptop,Pune,True,0
SAAS-00201,2025-06-19T09:02:40,user_005,Slack,Collaboration,45,18.04,Managed macOS Laptop,Bengaluru,True,0
SAAS-00286,2025-06-19T09:15:29,user_030,Claude,AI Assistant,37,34.61,Managed Windows Laptop,Hyderabad,False,1
SAAS-00438,2025-06-19T09:26:03,user_006,GitHub,Development,57,2.49,Managed Windows Laptop,Hyderabad,True,0
SAAS-00562,2025-06-19T09:30:36,user_015,Trello,Project Management,109,4.2,Managed macOS Laptop,Pune,False,1
SAAS-00569,2025-06-19T09:51:09,user_011,OneDrive,Storage,48,4.66,Managed macOS Laptop,Pune,True,0
SAAS-00677,2025-06-19T10:06:03,user_050,Gemini,AI Assistant,54,14.05,Managed Windows Laptop,Hyderabad,False,1
SAAS-00178,2025-06-19T10:06:21,user_027,Slack,Collaboration,43,675.02,Managed macOS Laptop,Pune,True,1
SAAS-00618,2025-06-19T10:23:38,user_033,Microsoft 365,Productivity,39,490.04,Managed macOS Laptop,Bengaluru,True,1
SAAS-01014,2025-06-19T10:27:45,user_050,Zoom,Communication,53,10.66,Managed Windows Laptop,Hyderabad,True,0
SAAS-00899,2025-06-19T10:36:21,user_027,OneDrive,Storage,86,7.87,Managed macOS Laptop,Pune,True,0
SAAS-00743,2025-06-19T10:51:43,user_050,Salesforce,CRM,78,696.21,Managed Windows Laptop,Hyderabad,True,1
SAAS-00831,2025-06-19T10:52:10,user_014,OneDrive,Storage,37,1.97,Managed Windows Laptop,Hyderabad,True,0
SAAS-00589,2025-06-19T10:53:51,user_034,Microsoft 365,Productivity,85,3.07,Managed Windows Laptop,Hyderabad,True,0
SAAS-01142,2025-06-19T10:54:56,user_028,Slack,Collaboration,95,7.36,Managed Windows Laptop,Chennai,True,0
SAAS-00065,2025-06-19T11:33:22,user_017,Slack,Collaboration,68,7.26,Managed macOS Laptop,Bengaluru,True,0
SAAS-00629,2025-06-19T11:41:25,user_022,Zoom,Communication,49,3.05,Managed Windows Laptop,Hyderabad,True,0
SAAS-00320,2025-06-19T11:58:35,user_020,Jira,Project Management,68,4.39,Managed Windows Laptop,Chennai,True,0
SAAS-00010,2025-06-19T12:03:26,user_031,Google Workspace,Productivity,43,14.27,Managed macOS Laptop,Pune,True,0
SAAS-01052,2025-06-19T12:12:38,user_024,Gemini,AI Assistant,30,6.64,Managed Windows Laptop,Chennai,False,1
SAAS-00606,2025-06-19T12:24:10,user_013,Zoom,Communication,49,10.32,Managed macOS Laptop,Bengaluru,True,0
SAAS-00876,2025-06-19T12:46:15,user_044,Jira,Project Management,55,2.79,Managed Windows Laptop,Chennai,True,0
SAAS-01168,2025-06-19T12:50:25,user_045,Slack,Collaboration,99,4.13,Managed macOS Laptop,Bengaluru,True,0
SAAS-01112,2025-06-19T12:51:48,user_029,Jira,Project Management,37,19.1,Managed macOS Laptop,Bengaluru,True,0
SAAS-00422,2025-06-19T13:25:28,user_007,Slack,Collaboration,92,17.66,Managed macOS Laptop,Pune,True,0
SAAS-00463,2025-06-19T13:38:29,user_017,Microsoft 365,Productivity,67,6.69,Managed macOS Laptop,Bengaluru,True,0
SAAS-00423,2025-06-19T14:16:20,user_023,GitHub,Development,49,15.2,Managed macOS Laptop,Pune,True,0
SAAS-01096,2025-06-19T14:34:55,user_028,Jira,Project Management,54,22.21,Managed Windows Laptop,Chennai,True,0
SAAS-00641,2025-06-19T14:55:06,user_048,Microsoft 365,Productivity,55,10.84,Managed Windows Laptop,Chennai,True,0
SAAS-00495,2025-06-19T15:16:21,user_007,Google Workspace,Productivity,575,30.07,Managed macOS Laptop,Pune,True,1
SAAS-00780,2025-06-19T15:30:42,user_039,Dropbox,Storage,61,8.8,Managed macOS Laptop,Pune,False,1
SAAS-00908,2025-06-19T15:36:03,user_019,Jira,Project Management,56,369.3,Managed macOS Laptop,Pune,True,1
SAAS-00646,2025-06-19T15:41:34,user_027,GitHub,Development,31,3.85,Managed macOS Laptop,Pune,True,0
SAAS-01037,2025-06-19T16:38:22,user_041,Jira,Project Management,44,11.36,Managed macOS Laptop,Bengaluru,True,0
SAAS-00161,2025-06-19T17:16:41,user_028,Slack,Collaboration,63,791.13,Managed Windows Laptop,Chennai,True,1
SAAS-00783,2025-06-19T17:17:49,user_035,Zoom,Communication,59,5.5,Managed macOS Laptop,Pune,True,0
SAAS-00802,2025-06-19T17:20:14,user_014,Gemini,AI Assistant,68,24.23,Managed Windows Laptop,Hyderabad,False,1
SAAS-00176,2025-06-19T17:20:18,user_047,Jira,Project Management,91,7.78,Managed macOS Laptop,Pune,True,0
SAAS-00309,2025-06-19T18:38:29,user_023,Slack,Collaboration,102,10.94,Managed macOS Laptop,Pune,True,0
SAAS-00594,2025-06-19T18:45:38,user_015,Google Workspace,Productivity,49,1.43,Managed macOS Laptop,Pune,True,0
SAAS-00699,2025-06-19T18:45:59,user_044,Zoom,Communication,37,25.33,Managed Windows Laptop,Chennai,True,0
SAAS-00863,2025-06-20T02:27:24,user_048,Salesforce,CRM,28,8.79,Managed Windows Laptop,Chennai,True,1
SAAS-00462,2025-06-20T08:13:41,user_047,Salesforce,CRM,50,6.53,Managed macOS Laptop,Pune,True,0
SAAS-00532,2025-06-20T08:28:43,user_038,Dropbox,Storage,58,3.2,Managed Windows Laptop,Hyderabad,False,1
SAAS-01176,2025-06-20T08:34:39,user_004,DeepSeek,AI Assistant,42,7.41,Managed Windows Laptop,Chennai,False,1
SAAS-00581,2025-06-20T09:06:21,user_021,GitHub,Development,70,5.39,Managed macOS Laptop,Bengaluru,True,0
SAAS-01172,2025-06-20T09:23:56,user_034,OneDrive,Storage,79,7.2,Managed Windows Laptop,Hyderabad,True,0
SAAS-00602,2025-06-20T09:26:18,user_035,Claude,AI Assistant,60,8.34,Managed macOS Laptop,Pune,False,1
SAAS-00294,2025-06-20T09:34:59,user_014,Slack,Collaboration,63,16.43,Managed Windows Laptop,Hyderabad,True,0
SAAS-00869,2025-06-20T09:52:21,user_015,Salesforce,CRM,55,12.43,Managed macOS Laptop,Pune,True,0
SAAS-00419,2025-06-20T09:55:09,user_050,Zoom,Communication,47,14.19,Managed Windows Laptop,Hyderabad,True,0
SAAS-00120,2025-06-20T09:58:09,user_021,Jira,Project Management,60,8.85,Managed macOS Laptop,Bengaluru,True,0
SAAS-00572,2025-06-20T10:23:51,user_044,GitHub,Development,60,387.64,Managed Windows Laptop,Chennai,True,1
SAAS-00366,2025-06-20T10:38:45,user_015,Zoom,Communication,482,10.87,Managed macOS Laptop,Pune,True,1
SAAS-00961,2025-06-20T10:50:57,user_045,Slack,Collaboration,73,6.81,Managed macOS Laptop,Bengaluru,True,0
SAAS-00377,2025-06-20T11:04:00,user_016,Google Workspace,Productivity,30,2.08,Managed Windows Laptop,Chennai,True,0
SAAS-01009,2025-06-20T11:15:51,user_019,OneDrive,Storage,45,9.42,Managed macOS Laptop,Pune,True,0
SAAS-00075,2025-06-20T11:43:52,user_004,Dropbox,Storage,51,9.72,Managed Windows Laptop,Chennai,False,1
SAAS-01158,2025-06-20T12:08:58,user_015,OneDrive,Storage,65,15.67,Managed macOS Laptop,Pune,True,0
SAAS-00902,2025-06-20T12:26:18,user_049,WeTransfer,File Transfer,77,6.12,Managed macOS Laptop,Bengaluru,False,1
SAAS-00690,2025-06-20T12:38:33,user_020,Microsoft 365,Productivity,750,4.23,Managed Windows Laptop,Chennai,True,1
SAAS-00411,2025-06-20T12:48:49,user_019,Salesforce,CRM,46,9.87,Managed macOS Laptop,Pune,True,0
SAAS-00935,2025-06-20T12:51:47,user_005,OneDrive,Storage,50,4.78,Managed macOS Laptop,Bengaluru,True,0
SAAS-00634,2025-06-20T13:17:33,user_013,Salesforce,CRM,37,4.86,Managed macOS Laptop,Bengaluru,True,0
SAAS-01091,2025-06-20T13:59:14,user_046,GitHub,Development,698,7.43,Managed Windows Laptop,Hyderabad,True,1
SAAS-00748,2025-06-20T14:02:27,user_028,Claude,AI Assistant,67,11.81,Managed Windows Laptop,Chennai,False,1
SAAS-01197,2025-06-20T14:02:55,user_028,Jira,Project Management,58,9.07,Managed Windows Laptop,Chennai,True,0
SAAS-00147,2025-06-20T14:40:33,user_007,Slack,Collaboration,35,242.43,Managed macOS Laptop,Pune,True,1
SAAS-00379,2025-06-20T14:42:33,user_008,Jira,Project Management,75,5.92,Managed Windows Laptop,Chennai,True,0
SAAS-00839,2025-06-20T14:46:36,user_007,Slack,Collaboration,68,7.14,Managed macOS Laptop,Pune,True,0
SAAS-00889,2025-06-20T14:53:34,user_013,Microsoft 365,Productivity,61,6.25,Managed macOS Laptop,Bengaluru,True,0
SAAS-00764,2025-06-20T15:06:24,user_031,OneDrive,Storage,63,19.05,Managed macOS Laptop,Pune,True,0
SAAS-00114,2025-06-20T15:11:44,user_003,Microsoft 365,Productivity,69,6.7,Managed macOS Laptop,Pune,True,0
SAAS-01104,2025-06-20T15:51:02,user_043,Salesforce,CRM,64,6.83,Managed macOS Laptop,Pune,True,0
SAAS-01165,2025-06-20T16:12:32,user_042,Microsoft 365,Productivity,37,16.85,Managed Windows Laptop,Hyderabad,True,0
SAAS-01171,2025-06-20T16:24:51,user_038,Zoom,Communication,45,7.38,Managed Windows Laptop,Hyderabad,True,0
SAAS-00086,2025-06-20T16:28:27,user_028,Dropbox,Storage,52,1.4,Managed Windows Laptop,Chennai,False,1
SAAS-00638,2025-06-20T16:42:29,user_032,Notion,Productivity,39,9.31,Managed Windows Laptop,Chennai,False,1
SAAS-01101,2025-06-20T17:11:34,user_013,Salesforce,CRM,74,6.76,Managed macOS Laptop,Bengaluru,True,0
SAAS-00860,2025-06-20T17:29:38,user_008,Slack,Collaboration,8,7.11,Managed Windows Laptop,Chennai,True,0
SAAS-00624,2025-06-20T17:30:23,user_030,Google Workspace,Productivity,67,6.97,Managed Windows Laptop,Hyderabad,True,0
SAAS-01189,2025-06-20T17:52:41,user_042,Slack,Collaboration,77,7.47,Managed Windows Laptop,Hyderabad,True,0
SAAS-00626,2025-06-20T18:24:17,user_028,Zoom,Communication,40,10.91,Managed Windows Laptop,Chennai,True,0
SAAS-00069,2025-06-20T18:33:04,user_047,OneDrive,Storage,76,0.78,Managed macOS Laptop,Pune,True,0
SAAS-01002,2025-06-21T08:14:19,user_036,Microsoft 365,Productivity,64,21.82,Managed Windows Laptop,Chennai,True,0
SAAS-00623,2025-06-21T08:24:43,user_041,OneDrive,Storage,74,9.19,Managed macOS Laptop,Bengaluru,True,0
SAAS-00605,2025-06-21T08:28:43,user_018,GitHub,Development,46,12.45,Managed Windows Laptop,Hyderabad,True,0
SAAS-00578,2025-06-21T08:32:24,user_050,Google Workspace,Productivity,61,17.62,Managed Windows Laptop,Hyderabad,True,0
SAAS-00087,2025-06-21T08:34:46,user_006,Microsoft 365,Productivity,38,4.36,Managed Windows Laptop,Hyderabad,True,0
SAAS-00361,2025-06-21T08:36:03,user_016,Microsoft 365,Productivity,71,3.95,Managed Windows Laptop,Chennai,True,0
SAAS-00121,2025-06-21T08:45:58,user_021,Notion,Productivity,77,2.08,Managed macOS Laptop,Bengaluru,False,1
SAAS-00885,2025-06-21T08:58:44,user_018,GitHub,Development,56,5.04,Managed Windows Laptop,Hyderabad,True,0
SAAS-00150,2025-06-21T09:04:24,user_047,OneDrive,Storage,11,517.19,Managed macOS Laptop,Pune,True,1
SAAS-00789,2025-06-21T09:07:12,user_042,Zoom,Communication,55,5.78,Managed Windows Laptop,Hyderabad,True,0
SAAS-00716,2025-06-21T09:07:33,user_032,Zoom,Communication,90,1.85,Managed Windows Laptop,Chennai,True,0
SAAS-00712,2025-06-21T09:12:35,user_035,Jira,Project Management,69,2.49,Managed macOS Laptop,Pune,True,0
SAAS-00308,2025-06-21T09:13:51,user_041,Salesforce,CRM,68,14.1,Managed macOS Laptop,Bengaluru,True,0
SAAS-00101,2025-06-21T10:33:06,user_012,OneDrive,Storage,28,5.53,Managed Windows Laptop,Chennai,True,0
SAAS-00968,2025-06-21T10:49:58,user_020,Jira,Project Management,53,5.81,Managed Windows Laptop,Chennai,True,0
SAAS-00384,2025-06-21T11:02:55,user_002,Microsoft 365,Productivity,46,19.13,Managed Windows Laptop,Hyderabad,True,0
SAAS-00011,2025-06-21T11:32:31,user_029,GitHub,Development,79,1.18,Managed macOS Laptop,Bengaluru,True,0
SAAS-00129,2025-06-21T11:40:15,user_020,GitHub,Development,26,9.8,Managed Windows Laptop,Chennai,True,0
SAAS-00325,2025-06-21T11:42:05,user_040,Zoom,Communication,20,8.12,Managed Windows Laptop,Chennai,True,0
SAAS-01113,2025-06-21T12:13:00,user_015,Google Workspace,Productivity,65,230.4,Managed macOS Laptop,Pune,True,1
SAAS-00023,2025-06-21T12:44:44,user_019,OneDrive,Storage,53,9.56,Managed macOS Laptop,Pune,True,0
SAAS-00744,2025-06-21T12:57:12,user_038,Jira,Project Management,65,1.22,Managed Windows Laptop,Hyderabad,True,0
SAAS-00936,2025-06-21T13:23:11,user_006,Microsoft 365,Productivity,56,3.34,Managed Windows Laptop,Hyderabad,True,0
SAAS-01045,2025-06-21T13:32:39,user_047,Slack,Collaboration,46,7.38,Managed macOS Laptop,Pune,True,0
SAAS-00224,2025-06-21T14:02:53,user_031,Microsoft 365,Productivity,75,3.11,Managed macOS Laptop,Pune,True,0
SAAS-00329,2025-06-21T14:06:15,user_046,Microsoft 365,Productivity,39,12.81,Managed Windows Laptop,Hyderabad,True,0
SAAS-00332,2025-06-21T14:11:03,user_038,Microsoft 365,Productivity,36,13.64,Managed Windows Laptop,Hyderabad,True,0
SAAS-00051,2025-06-21T14:23:49,user_001,WeTransfer,File Transfer,87,5.43,Managed macOS Laptop,Bengaluru,False,1
SAAS-00898,2025-06-21T14:45:30,user_047,Jira,Project Management,296,6.52,Managed macOS Laptop,Pune,True,1
SAAS-00152,2025-06-21T15:01:12,user_039,Salesforce,CRM,52,4.79,Managed macOS Laptop,Pune,True,0
SAAS-00940,2025-06-21T15:30:59,user_045,OneDrive,Storage,25,24.51,Managed macOS Laptop,Bengaluru,True,0
SAAS-00913,2025-06-21T15:47:48,user_047,Slack,Collaboration,95,16.6,Managed macOS Laptop,Pune,True,0
