incident_id,user_id,events,risk_score,risk_level,reason
INC-0266,user_036,"[{""event_id"": ""CLOUD-01210"", ""timestamp"": ""2025-06-28T16:22:28"", ""alert_type"": ""Create Access Key"", ""severity"": ""High"", ""source_ip"": ""10.10.4.22"", ""resource"": ""iam:access-key""}]",25,Low,1 related alerts from 2025-06-28 16:22 to 2025-06-28 16:22; indicators: Create Access Key (+25). Resource context: iam:access-key.
INC-0267,user_037,"[{""event_id"": ""CLOUD-01130"", ""timestamp"": ""2025-06-01T04:41:08"", ""alert_type"": ""Unusual Access Time"", ""severity"": ""Medium"", ""source_ip"": ""10.10.1.197"", ""resource"": ""aws:console""}]",10,Low,1 related alerts from 2025-06-01 04:41 to 2025-06-01 04:41; indicators: Unusual Access Time (+10). Resource context: aws:console.
INC-0268,user_037,"[{""event_id"": ""CLOUD-00516"", ""timestamp"": ""2025-06-02T14:25:18"", ""alert_type"": ""Create Access Key"", ""severity"": ""High"", ""source_ip"": ""10.10.1.213"", ""resource"": ""iam:access-key""}]",25,Low,1 related alerts from 2025-06-02 14:25 to 2025-06-02 14:25; indicators: Create Access Key (+25). Resource context: iam:access-key.
INC-0269,user_037,"[{""event_id"": ""SAAS-00706"", ""timestamp"": ""2025-06-08T17:14:16"", ""alert_type"": ""Shadow IT"", ""severity"": ""Medium"", ""source_ip"": null, ""resource"": null}]",30,Low,1 related alerts from 2025-06-08 17:14 to 2025-06-08 17:14; indicators: Shadow IT (+30).
INC-0270,user_037,"[{""event_id"": ""CLOUD-00488"", ""timestamp"": ""2025-06-15T02:38:54"", ""alert_type"": ""Unknown IP"", ""severity"": ""Medium"", ""source_ip"": ""185.220.20.148"", ""resource"": ""s3://customer-exports""}, {""event_id"": ""CLOUD-00488"", ""timestamp"": ""2025-06-15T02:38:54"", ""alert_type"": ""Unusual Resource Access"", ""severity"": ""High"", ""source_ip"": ""185.220.20.148"", ""resource"": ""s3://customer-exports""}, {""event_id"": ""CLOUD-00488"", ""timestamp"": ""2025-06-15T02:38:54"", ""alert_type"": ""Unusual Access Time"", ""severity"": ""Medium"", ""source_ip"": ""185.220.20.148"", ""resource"": ""s3://customer-exports""}]",45,Medium,"3 related alerts from 2025-06-15 02:38 to 2025-06-15 02:38; indicators: Unknown IP (+20), Unusual Resource Access (+15), Unusual Access Time (+10). External IP context: 185.220.20.148. Resource context: s3://customer-exports."
INC-0271,user_037,"[{""event_id"": ""SAAS-01022"", ""timestamp"": ""2025-06-16T10:19:07"", ""alert_type"": ""Shadow AI"", ""severity"": ""High"", ""source_ip"": null, ""resource"": null}, {""event_id"": ""CLOUD-00668"", ""timestamp"": ""2025-06-16T16:37:40"", ""alert_type"": ""Create Access Key"", ""severity"": ""High"", ""source_ip"": ""10.10.1.185"", ""resource"": ""iam:access-key""}]",55,Medium,"2 related alerts from 2025-06-16 10:19 to 2025-06-16 16:37; indicators: Shadow AI (+30), Create Access Key (+25). Resource context: iam:access-key."
INC-0272,user_037,"[{""event_id"": ""CLOUD-00342"", ""timestamp"": ""2025-06-17T13:02:04"", ""alert_type"": ""Create Access Key"", ""severity"": ""High"", ""source_ip"": ""10.10.1.158"", ""resource"": ""iam:access-key""}]",25,Low,1 related alerts from 2025-06-17 13:02 to 2025-06-17 13:02; indicators: Create Access Key (+25). Resource context: iam:access-key.
INC-0273,user_037,"[{""event_id"": ""CLOUD-00963"", ""timestamp"": ""2025-06-20T23:20:04"", ""alert_type"": ""Unusual Access Time"", ""severity"": ""Medium"", ""source_ip"": ""185.220.10.156"", ""resource"": ""s3://customer-exports""}, {""event_id"": ""CLOUD-00963"", ""timestamp"": ""2025-06-20T23:20:04"", ""alert_type"": ""Unknown IP"", ""severity"": ""Medium"", ""source_ip"": ""185.220.10.156"", ""resource"": ""s3://customer-exports""}, {""event_id"": ""CLOUD-00963"", ""timestamp"": ""2025-06-20T23:20:04"", ""alert_type"": ""Unusual Resource Access"", ""severity"": ""High"", ""source_ip"": ""185.220.10.156"", ""resource"": ""s3://customer-exports""}]",45,Medium,"3 related alerts from 2025-06-20 23:20 to 2025-06-20 23:20; indicators: Unusual Access Time (+10), Unknown IP (+20), Unusual Resource Access (+15). External IP context: 185.220.10.156. Resource context: s3://customer-exports."
INC-0274,user_037,"[{""event_id"": ""CLOUD-00565"", ""timestamp"": ""2025-06-22T13:36:31"", ""alert_type"": ""Unknown IP"", ""severity"": ""Medium"", ""source_ip"": ""185.220.196.13"", ""resource"": ""aws:console""}]",20,Low,1 related alerts from 2025-06-22 13:36 to 2025-06-22 13:36; indicators: Unknown IP (+20). External IP context: 185.220.196.13. Resource context: aws:console.
INC-0275,user_037,"[{""event_id"": ""CLOUD-00925"", ""timestamp"": ""2025-06-23T14:57:47"", ""alert_type"": ""Create Access Key"", ""severity"": ""High"", ""source_ip"": ""10.10.1.40"", ""resource"": ""iam:access-key""}, {""event_id"": ""SAAS-00833"", ""timestamp"": ""2025-06-23T16:45:48"", ""alert_type"": ""Shadow AI"", ""severity"": ""High"", ""source_ip"": null, ""resource"": null}, {""event_id"": ""CLOUD-01170"", ""timestamp"": ""2025-06-23T18:48:43"", ""alert_type"": ""Unknown IP"", ""severity"": ""Medium"", ""source_ip"": ""185.220.28.129"", ""resource"": ""aws:console""}]",75,High,"3 related alerts from 2025-06-23 14:57 to 2025-06-23 18:48; indicators: Create Access Key (+25), Shadow AI (+30), Unknown IP (+20). External IP context: 185.220.28.129. Resource context: iam:access-key, aws:console."
INC-0276,user_037,"[{""event_id"": ""SAAS-00117"", ""timestamp"": ""2025-06-24T10:40:00"", ""alert_type"": ""Shadow IT"", ""severity"": ""Medium"", ""source_ip"": null, ""resource"": null}]",30,Low,1 related alerts from 2025-06-24 10:40 to 2025-06-24 10:40; indicators: Shadow IT (+30).
INC-0277,user_037,"[{""event_id"": ""CLOUD-00851"", ""timestamp"": ""2025-06-27T17:26:13"", ""alert_type"": ""Create Access Key"", ""severity"": ""High"", ""source_ip"": ""10.10.1.30"", ""resource"": ""iam:access-key""}]",25,Low,1 related alerts from 2025-06-27 17:26 to 2025-06-27 17:26; indicators: Create Access Key (+25). Resource context: iam:access-key.
INC-0278,user_038,"[{""event_id"": ""SAAS-00621"", ""timestamp"": ""2025-06-01T16:16:55"", ""alert_type"": ""Shadow AI"", ""severity"": ""High"", ""source_ip"": null, ""resource"": null}]",30,Low,1 related alerts from 2025-06-01 16:16 to 2025-06-01 16:16; indicators: Shadow AI (+30).
INC-0279,user_038,"[{""event_id"": ""SAAS-00488"", ""timestamp"": ""2025-06-04T08:02:35"", ""alert_type"": ""Shadow AI"", ""severity"": ""High"", ""source_ip"": null, ""resource"": null}]",30,Low,1 related alerts from 2025-06-04 08:02 to 2025-06-04 08:02; indicators: Shadow AI (+30).
INC-0280,user_038,"[{""event_id"": ""CLOUD-00845"", ""timestamp"": ""2025-06-06T22:32:41"", ""alert_type"": ""Unusual Access Time"", ""severity"": ""Medium"", ""source_ip"": ""10.10.2.75"", ""resource"": ""aws:console""}]",10,Low,1 related alerts from 2025-06-06 22:32 to 2025-06-06 22:32; indicators: Unusual Access Time (+10). Resource context: aws:console.
INC-0281,user_038,"[{""event_id"": ""SAAS-00017"", ""timestamp"": ""2025-06-10T14:03:55"", ""alert_type"": ""Large Data Upload"", ""severity"": ""High"", ""source_ip"": null, ""resource"": null}]",20,Low,1 related alerts from 2025-06-10 14:03 to 2025-06-10 14:03; indicators: Large Data Upload (+20).
INC-0282,user_038,"[{""event_id"": ""SAAS-00416"", ""timestamp"": ""2025-06-13T16:36:40"", ""alert_type"": ""Large Data Upload"", ""severity"": ""High"", ""source_ip"": null, ""resource"": null}]",20,Low,1 related alerts from 2025-06-13 16:36 to 2025-06-13 16:36; indicators: Large Data Upload (+20).
INC-0283,user_038,"[{""event_id"": ""CLOUD-00075"", ""timestamp"": ""2025-06-16T01:13:57"", ""alert_type"": ""Unusual Resource Access"", ""severity"": ""High"", ""source_ip"": ""185.220.205.222"", ""resource"": ""s3://customer-exports""}, {""event_id"": ""CLOUD-00075"", ""timestamp"": ""2025-06-16T01:13:57"", ""alert_type"": ""Unknown IP"", ""severity"": ""Medium"", ""source_ip"": ""185.220.205.222"", ""resource"": ""s3://customer-exports""}, {""event_id"": ""CLOUD-00075"", ""timestamp"": ""2025-06-16T01:13:57"", ""alert_type"": ""Unusual Access Time"", ""severity"": ""Medium"", ""source_ip"": ""185.220.205.222"", ""resource"": ""s3://customer-exports""}, {""event_id"": ""CLOUD-00214"", ""timestamp"": ""2025-06-16T01:42:16"", ""alert_type"": ""Unusual Access Time"", ""severity"": ""Medium"", ""source_ip"": ""10.10.2.13"", ""resource"": ""aws:console""}]",45,Medium,"4 related alerts from 2025-06-16 01:13 to 2025-06-16 01:42; indicators: Unusual Resource Access (+15), Unknown IP (+20), Unusual Access Time (+10). External IP context: 185.220.205.222. Resource context: s3://customer-exports, aws:console."
INC-0284,user_038,"[{""event_id"": ""CLOUD-00291"", ""timestamp"": ""2025-06-17T18:05:21"", ""alert_type"": ""Create Access Key"", ""severity"": ""High"", ""source_ip"": ""10.10.2.13"", ""resource"": ""iam:access-key""}]",25,Low,1 related alerts from 2025-06-17 18:05 to 2025-06-17 18:05; indicators: Create Access Key (+25). Resource context: iam:access-key.
INC-0285,user_038,"[{""event_id"": ""SAAS-00220"", ""timestamp"": ""2025-06-18T12:45:35"", ""alert_type"": ""Shadow IT"", ""severity"": ""Medium"", ""source_ip"": null, ""resource"": null}]",30,Low,1 related alerts from 2025-06-18 12:45 to 2025-06-18 12:45; indicators: Shadow IT (+30).
INC-0286,user_038,"[{""event_id"": ""SAAS-00532"", ""timestamp"": ""2025-06-20T08:28:43"", ""alert_type"": ""Shadow IT"", ""severity"": ""Medium"", ""source_ip"": null, ""resource"": null}]",30,Low,1 related alerts from 2025-06-20 08:28 to 2025-06-20 08:28; indicators: Shadow IT (+30).
INC-0287,user_038,"[{""event_id"": ""CLOUD-01223"", ""timestamp"": ""2025-06-21T04:37:41"", ""alert_type"": ""Unknown IP"", ""severity"": ""Medium"", ""source_ip"": ""185.220.225.122"", ""resource"": ""s3://customer-exports""}, {""event_id"": ""CLOUD-01223"", ""timestamp"": ""2025-06-21T04:37:41"", ""alert_type"": ""Unusual Access Time"", ""severity"": ""Medium"", ""source_ip"": ""185.220.225.122"", ""resource"": ""s3://customer-exports""}, {""event_id"": ""CLOUD-01223"", ""timestamp"": ""2025-06-21T04:37:41"", ""alert_type"": ""Unusual Resource Access"", ""severity"": ""High"", ""source_ip"": ""185.220.225.122"", ""resource"": ""s3://customer-exports""}]",45,Medium,"3 related alerts from 2025-06-21 04:37 to 2025-06-21 04:37; indicators: Unknown IP (+20), Unusual Access Time (+10), Unusual Resource Access (+15). External IP context: 185.220.225.122. Resource context: s3://customer-exports."
INC-0288,user_038,"[{""event_id"": ""CLOUD-00551"", ""timestamp"": ""2025-06-28T17:41:47"", ""alert_type"": ""Unknown IP"", ""severity"": ""Medium"", ""source_ip"": ""185.220.215.142"", ""resource"": ""aws:console""}]",20,Low,1 related alerts from 2025-06-28 17:41 to 2025-06-28 17:41; indicators: Unknown IP (+20). External IP context: 185.220.215.142. Resource context: aws:console.
INC-0289,user_039,"[{""event_id"": ""SAAS-00245"", ""timestamp"": ""2025-06-02T08:41:50"", ""alert_type"": ""Large Data Upload"", ""severity"": ""High"", ""source_ip"": null, ""resource"": null}]",20,Low,1 related alerts from 2025-06-02 08:41 to 2025-06-02 08:41; indicators: Large Data Upload (+20).
INC-0290,user_039,"[{""event_id"": ""CLOUD-00394"", ""timestamp"": ""2025-06-03T10:51:52"", ""alert_type"": ""Unusual Resource Access"", ""severity"": ""High"", ""source_ip"": ""10.10.3.171"", ""resource"": ""s3://customer-exports""}]",15,Low,1 related alerts from 2025-06-03 10:51 to 2025-06-03 10:51; indicators: Unusual Resource Access (+15). Resource context: s3://customer-exports.
INC-0291,user_039,"[{""event_id"": ""CLOUD-00584"", ""timestamp"": ""2025-06-05T17:58:07"", ""alert_type"": ""Create Access Key"", ""severity"": ""High"", ""source_ip"": ""10.10.3.199"", ""resource"": ""iam:access-key""}]",25,Low,1 related alerts from 2025-06-05 17:58 to 2025-06-05 17:58; indicators: Create Access Key (+25). Resource context: iam:access-key.
INC-0292,user_039,"[{""event_id"": ""SAAS-01128"", ""timestamp"": ""2025-06-06T14:15:16"", ""alert_type"": ""Shadow IT"", ""severity"": ""Medium"", ""source_ip"": null, ""resource"": null}]",30,Low,1 related alerts from 2025-06-06 14:15 to 2025-06-06 14:15; indicators: Shadow IT (+30).
INC-0293,user_039,"[{""event_id"": ""CLOUD-00922"", ""timestamp"": ""2025-06-14T17:11:16"", ""alert_type"": ""Unknown IP"", ""severity"": ""Medium"", ""source_ip"": ""185.220.31.51"", ""resource"": ""aws:console""}]",20,Low,1 related alerts from 2025-06-14 17:11 to 2025-06-14 17:11; indicators: Unknown IP (+20). External IP context: 185.220.31.51. Resource context: aws:console.
INC-0294,user_039,"[{""event_id"": ""SAAS-00780"", ""timestamp"": ""2025-06-19T15:30:42"", ""alert_type"": ""Shadow IT"", ""severity"": ""Medium"", ""source_ip"": null, ""resource"": null}]",30,Low,1 related alerts from 2025-06-19 15:30 to 2025-06-19 15:30; indicators: Shadow IT (+30).
INC-0295,user_039,"[{""event_id"": ""SAAS-01195"", ""timestamp"": ""2025-06-25T16:01:07"", ""alert_type"": ""Shadow IT"", ""severity"": ""Medium"", ""source_ip"": null, ""resource"": null}]",30,Low,1 related alerts from 2025-06-25 16:01 to 2025-06-25 16:01; indicators: Shadow IT (+30).
INC-0296,user_040,"[{""event_id"": ""SAAS-00883"", ""timestamp"": ""2025-06-02T14:45:59"", ""alert_type"": ""Shadow IT"", ""severity"": ""Medium"", ""source_ip"": null, ""resource"": null}]",30,Low,1 related alerts from 2025-06-02 14:45 to 2025-06-02 14:45; indicators: Shadow IT (+30).
INC-0297,user_040,"[{""event_id"": ""CLOUD-01019"", ""timestamp"": ""2025-06-09T14:37:39"", ""alert_type"": ""Unusual Resource Access"", ""severity"": ""High"", ""source_ip"": ""10.10.4.197"", ""resource"": ""s3://customer-exports""}]",15,Low,1 related alerts from 2025-06-09 14:37 to 2025-06-09 14:37; indicators: Unusual Resource Access (+15). Resource context: s3://customer-exports.
INC-0298,user_040,"[{""event_id"": ""CLOUD-00704"", ""timestamp"": ""2025-06-10T10:26:33"", ""alert_type"": ""Unknown IP"", ""severity"": ""Medium"", ""source_ip"": ""185.220.170.245"", ""resource"": ""aws:console""}]",20,Low,1 related alerts from 2025-06-10 10:26 to 2025-06-10 10:26; indicators: Unknown IP (+20). External IP context: 185.220.170.245. Resource context: aws:console.
INC-0299,user_040,"[{""event_id"": ""CLOUD-01228"", ""timestamp"": ""2025-06-11T17:28:57"", ""alert_type"": ""Unknown IP"", ""severity"": ""Medium"", ""source_ip"": ""185.220.212.32"", ""resource"": ""aws:console""}]",20,Low,1 related alerts from 2025-06-11 17:28 to 2025-06-11 17:28; indicators: Unknown IP (+20). External IP context: 185.220.212.32. Resource context: aws:console.
INC-0300,user_040,"[{""event_id"": ""SAAS-00127"", ""timestamp"": ""2025-06-15T18:44:02"", ""alert_type"": ""Large Data Upload"", ""severity"": ""High"", ""source_ip"": null, ""resource"": null}]",20,Low,1 related alerts from 2025-06-15 18:44 to 2025-06-15 18:44; indicators: Large Data Upload (+20).
INC-0301,user_040,"[{""event_id"": ""SAAS-01151"", ""timestamp"": ""2025-06-16T18:53:12"", ""alert_type"": ""Large Data Upload"", ""severity"": ""High"", ""source_ip"": null, ""resource"": null}]",20,Low,1 related alerts from 2025-06-16 18:53 to 2025-06-16 18:53; indicators: Large Data Upload (+20).
INC-0302,user_040,"[{""event_id"": ""SAAS-00928"", ""timestamp"": ""2025-06-17T14:54:57"", ""alert_type"": ""Large Data Upload"", ""severity"": ""High"", ""source_ip"": null, ""resource"": null}]",20,Low,1 related alerts from 2025-06-17 14:54 to 2025-06-17 14:54; indicators: Large Data Upload (+20).
INC-0303,user_040,"[{""event_id"": ""CLOUD-00219"", ""timestamp"": ""2025-06-20T02:59:17"", ""alert_type"": ""Unusual Access Time"", ""severity"": ""Medium"", ""source_ip"": ""185.220.131.92"", ""resource"": ""s3://customer-exports""}, {""event_id"": ""CLOUD-00219"", ""timestamp"": ""2025-06-20T02:59:17"", ""alert_type"": ""Unusual Resource Access"", ""severity"": ""High"", ""source_ip"": ""185.220.131.92"", ""resource"": ""s3://customer-exports""}, {""event_id"": ""CLOUD-00219"", ""timestamp"": ""2025-06-20T02:59:17"", ""alert_type"": ""Unknown IP"", ""severity"": ""Medium"", ""source_ip"": ""185.220.131.92"", ""resource"": ""s3://customer-exports""}]",45,Medium,"3 related alerts from 2025-06-20 02:59 to 2025-06-20 02:59; indicators: Unusual Access Time (+10), Unusual Resource Access (+15), Unknown IP (+20). External IP context: 185.220.131.92. Resource context: s3://customer-exports."
INC-0304,user_040,"[{""event_id"": ""SAAS-01071"", ""timestamp"": ""2025-06-28T17:39:41"", ""alert_type"": ""Shadow AI"", ""severity"": ""High"", ""source_ip"": null, ""resource"": null}]",30,Low,1 related alerts from 2025-06-28 17:39 to 2025-06-28 17:39; indicators: Shadow AI (+30).
INC-0305,user_041,"[{""event_id"": ""SAAS-00853"", ""timestamp"": ""2025-06-02T08:23:43"", ""alert_type"": ""Shadow IT"", ""severity"": ""Medium"", ""source_ip"": null, ""resource"": null}, {""event_id"": ""SAAS-01146"", ""timestamp"": ""2025-06-02T12:18:33"", ""alert_type"": ""Shadow IT"", ""severity"": ""Medium"", ""source_ip"": null, ""resource"": null}, {""event_id"": ""SAAS-00774"", ""timestamp"": ""2025-06-02T15:42:40"", ""alert_type"": ""Shadow IT"", ""severity"": ""Medium"", ""source_ip"": null, ""resource"": null}]",30,Low,3 related alerts from 2025-06-02 08:23 to 2025-06-02 15:42; indicators: Shadow IT (+30).
INC-0306,user_041,"[{""event_id"": ""SAAS-00370"", ""timestamp"": ""2025-06-03T11:50:16"", ""alert_type"": ""Shadow IT"", ""severity"": ""Medium"", ""source_ip"": null, ""resource"": null}]",30,Low,1 related alerts from 2025-06-03 11:50 to 2025-06-03 11:50; indicators: Shadow IT (+30).
INC-0307,user_041,"[{""event_id"": ""SAAS-00655"", ""timestamp"": ""2025-06-06T10:36:31"", ""alert_type"": ""Shadow AI"", ""severity"": ""High"", ""source_ip"": null, ""resource"": null}]",30,Low,1 related alerts from 2025-06-06 10:36 to 2025-06-06 10:36; indicators: Shadow AI (+30).
INC-0308,user_041,"[{""event_id"": ""SAAS-00116"", ""timestamp"": ""2025-06-08T08:25:59"", ""alert_type"": ""Shadow AI"", ""severity"": ""High"", ""source_ip"": null, ""resource"": null}, {""event_id"": ""CLOUD-01208"", ""timestamp"": ""2025-06-08T13:56:47"", ""alert_type"": ""Unknown IP"", ""severity"": ""Medium"", ""source_ip"": ""185.220.80.231"", ""resource"": ""aws:console""}]",50,Medium,"2 related alerts from 2025-06-08 08:25 to 2025-06-08 13:56; indicators: Shadow AI (+30), Unknown IP (+20). External IP context: 185.220.80.231. Resource context: aws:console."
INC-0309,user_041,"[{""event_id"": ""CLOUD-00302"", ""timestamp"": ""2025-06-09T14:03:23"", ""alert_type"": ""Create Access Key"", ""severity"": ""High"", ""source_ip"": ""10.10.1.41"", ""resource"": ""iam:access-key""}]",25,Low,1 related alerts from 2025-06-09 14:03 to 2025-06-09 14:03; indicators: Create Access Key (+25). Resource context: iam:access-key.
INC-0310,user_041,"[{""event_id"": ""SAAS-01042"", ""timestamp"": ""2025-06-15T08:28:26"", ""alert_type"": ""Shadow AI"", ""severity"": ""High"", ""source_ip"": null, ""resource"": null}]",30,Low,1 related alerts from 2025-06-15 08:28 to 2025-06-15 08:28; indicators: Shadow AI (+30).
INC-0311,user_041,"[{""event_id"": ""CLOUD-00067"", ""timestamp"": ""2025-06-18T16:17:49"", ""alert_type"": ""Create Access Key"", ""severity"": ""High"", ""source_ip"": ""10.10.1.162"", ""resource"": ""iam:access-key""}]",25,Low,1 related alerts from 2025-06-18 16:17 to 2025-06-18 16:17; indicators: Create Access Key (+25). Resource context: iam:access-key.
INC-0312,user_041,"[{""event_id"": ""SAAS-00079"", ""timestamp"": ""2025-06-25T17:38:21"", ""alert_type"": ""Shadow IT"", ""severity"": ""Medium"", ""source_ip"": null, ""resource"": null}, {""event_id"": ""CLOUD-00523"", ""timestamp"": ""2025-06-26T00:18:08"", ""alert_type"": ""Unusual Resource Access"", ""severity"": ""High"", ""source_ip"": ""185.220.17.31"", ""resource"": ""s3://customer-exports""}, {""event_id"": ""CLOUD-00523"", ""timestamp"": ""2025-06-26T00:18:08"", ""alert_type"": ""Unknown IP"", ""severity"": ""Medium"", ""source_ip"": ""185.220.17.31"", ""resource"": ""s3://customer-exports""}, {""event_id"": ""CLOUD-00523"", ""timestamp"": ""2025-06-26T00:18:08"", ""alert_type"": ""Unusual Access Time"", ""severity"": ""Medium"", ""source_ip"": ""185.220.17.31"", ""resource"": ""s3://customer-exports""}]",75,High,"4 related alerts from 2025-06-25 17:38 to 2025-06-26 00:18; indicators: Shadow IT (+30), Unusual Resource Access (+15), Unknown IP (+20), Unusual Access Time (+10). External IP context: 185.220.17.31. Resource context: s3://customer-exports."
INC-0313,user_042,"[{""event_id"": ""SAAS-00848"", ""timestamp"": ""2025-06-02T09:47:08"", ""alert_type"": ""Large Data Upload"", ""severity"": ""High"", ""source_ip"": null, ""resource"": null}]",20,Low,1 related alerts from 2025-06-02 09:47 to 2025-06-02 09:47; indicators: Large Data Upload (+20).
INC-0314,user_042,"[{""event_id"": ""CLOUD-00588"", ""timestamp"": ""2025-06-03T17:28:08"", ""alert_type"": ""Unknown IP"", ""severity"": ""Medium"", ""source_ip"": ""185.220.86.83"", ""resource"": ""aws:console""}]",20,Low,1 related alerts from 2025-06-03 17:28 to 2025-06-03 17:28; indicators: Unknown IP (+20). External IP context: 185.220.86.83. Resource context: aws:console.
INC-0315,user_042,"[{""event_id"": ""SAAS-00014"", ""timestamp"": ""2025-06-05T09:22:33"", ""alert_type"": ""Shadow AI"", ""severity"": ""High"", ""source_ip"": null, ""resource"": null}]",30,Low,1 related alerts from 2025-06-05 09:22 to 2025-06-05 09:22; indicators: Shadow AI (+30).
INC-0316,user_042,"[{""event_id"": ""SAAS-00713"", ""timestamp"": ""2025-06-06T10:14:03"", ""alert_type"": ""Shadow AI"", ""severity"": ""High"", ""source_ip"": null, ""resource"": null}]",30,Low,1 related alerts from 2025-06-06 10:14 to 2025-06-06 10:14; indicators: Shadow AI (+30).
INC-0317,user_042,"[{""event_id"": ""CLOUD-00955"", ""timestamp"": ""2025-06-08T22:13:45"", ""alert_type"": ""Unusual Access Time"", ""severity"": ""Medium"", ""source_ip"": ""10.10.2.78"", ""resource"": ""aws:console""}]",10,Low,1 related alerts from 2025-06-08 22:13 to 2025-06-08 22:13; indicators: Unusual Access Time (+10). Resource context: aws:console.
INC-0318,user_042,"[{""event_id"": ""SAAS-01181"", ""timestamp"": ""2025-06-12T17:01:09"", ""alert_type"": ""Shadow AI"", ""severity"": ""High"", ""source_ip"": null, ""resource"": null}]",30,Low,1 related alerts from 2025-06-12 17:01 to 2025-06-12 17:01; indicators: Shadow AI (+30).
INC-0319,user_042,"[{""event_id"": ""CLOUD-00520"", ""timestamp"": ""2025-06-13T14:52:07"", ""alert_type"": ""Unusual Resource Access"", ""severity"": ""High"", ""source_ip"": ""10.10.2.74"", ""resource"": ""s3://finance-backups""}]",15,Low,1 related alerts from 2025-06-13 14:52 to 2025-06-13 14:52; indicators: Unusual Resource Access (+15). Resource context: s3://finance-backups.
INC-0320,user_042,"[{""event_id"": ""SAAS-00134"", ""timestamp"": ""2025-06-16T14:29:28"", ""alert_type"": ""Shadow AI"", ""severity"": ""High"", ""source_ip"": null, ""resource"": null}]",30,Low,1 related alerts from 2025-06-16 14:29 to 2025-06-16 14:29; indicators: Shadow AI (+30).
INC-0321,user_042,"[{""event_id"": ""CLOUD-00363"", ""timestamp"": ""2025-06-18T09:17:34"", ""alert_type"": ""Unusual Resource Access"", ""severity"": ""High"", ""source_ip"": ""10.10.2.62"", ""resource"": ""s3://customer-exports""}, {""event_id"": ""SAAS-00098"", ""timestamp"": ""2025-06-18T10:51:46"", ""alert_type"": ""Shadow AI"", ""severity"": ""High"", ""source_ip"": null, ""resource"": null}]",45,Medium,"2 related alerts from 2025-06-18 09:17 to 2025-06-18 10:51; indicators: Unusual Resource Access (+15), Shadow AI (+30). Resource context: s3://customer-exports."
INC-0322,user_042,"[{""event_id"": ""CLOUD-00961"", ""timestamp"": ""2025-06-24T14:50:05"", ""alert_type"": ""Unusual Resource Access"", ""severity"": ""High"", ""source_ip"": ""10.10.2.145"", ""resource"": ""s3://customer-exports""}]",15,Low,1 related alerts from 2025-06-24 14:50 to 2025-06-24 14:50; indicators: Unusual Resource Access (+15). Resource context: s3://customer-exports.
INC-0323,user_043,"[{""event_id"": ""CLOUD-00830"", ""timestamp"": ""2025-06-03T02:58:37"", ""alert_type"": ""Unusual Access Time"", ""severity"": ""Medium"", ""source_ip"": ""185.220.94.136"", ""resource"": ""s3://customer-exports""}, {""event_id"": ""CLOUD-00830"", ""timestamp"": ""2025-06-03T02:58:37"", ""alert_type"": ""Unusual Resource Access"", ""severity"": ""High"", ""source_ip"": ""185.220.94.136"", ""resource"": ""s3://customer-exports""}, {""event_id"": ""CLOUD-00830"", ""timestamp"": ""2025-06-03T02:58:37"", ""alert_type"": ""Unknown IP"", ""severity"": ""Medium"", ""source_ip"": ""185.220.94.136"", ""resource"": ""s3://customer-exports""}]",45,Medium,"3 related alerts from 2025-06-03 02:58 to 2025-06-03 02:58; indicators: Unusual Access Time (+10), Unusual Resource Access (+15), Unknown IP (+20). External IP context: 185.220.94.136. Resource context: s3://customer-exports."
INC-0324,user_043,"[{""event_id"": ""CLOUD-00978"", ""timestamp"": ""2025-06-10T11:48:39"", ""alert_type"": ""Unknown IP"", ""severity"": ""Medium"", ""source_ip"": ""185.220.191.106"", ""resource"": ""aws:console""}]",20,Low,1 related alerts from 2025-06-10 11:48 to 2025-06-10 11:48; indicators: Unknown IP (+20). External IP context: 185.220.191.106. Resource context: aws:console.
INC-0325,user_043,"[{""event_id"": ""CLOUD-00117"", ""timestamp"": ""2025-06-12T13:50:27"", ""alert_type"": ""Create Access Key"", ""severity"": ""High"", ""source_ip"": ""10.10.3.154"", ""resource"": ""iam:access-key""}]",25,Low,1 related alerts from 2025-06-12 13:50 to 2025-06-12 13:50; indicators: Create Access Key (+25). Resource context: iam:access-key.
INC-0326,user_043,"[{""event_id"": ""SAAS-01123"", ""timestamp"": ""2025-06-14T17:11:33"", ""alert_type"": ""Shadow AI"", ""severity"": ""High"", ""source_ip"": null, ""resource"": null}]",30,Low,1 related alerts from 2025-06-14 17:11 to 2025-06-14 17:11; indicators: Shadow AI (+30).
